inventory,package,source_file,source_line,declared,task_id,disposition,status
pypi_package_summary,fastapi,,,,OSS-CORE-BASELINE-001;OSS-EXECUTION-BASELINE-001;OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,finrl,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,flask,,,,OSS-CORE-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,google-cloud-storage,,,,OSS-CORE-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,gymnasium,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,httpx,,,,OSS-CORE-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,imitation,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,jsonschema,,,,OSS-CORE-BASELINE-001;OSS-EXECUTION-BASELINE-001;OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,lightgbm,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,matplotlib,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,mlflow,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,nats-py,,,,OSS-CORE-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,numpy,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,packaging,,,,OSS-TOOLING-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,pandas,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,passlib,,,,OSS-CORE-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,peft,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,plotly,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,psycopg,,,,OSS-CORE-BASELINE-001;OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,pydantic,,,,OSS-CORE-BASELINE-001;OSS-EXECUTION-BASELINE-001;OSS-RESEARCH-BASELINE-001;OSS-TOOLING-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,pyqlib,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,pytest,,,,OSS-CORE-BASELINE-001;OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,python-jose,,,,OSS-CORE-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,python-multipart,,,,OSS-CORE-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,python-telegram-bot,,,,OSS-CORE-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,QuantLib-Python,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,ray,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,redis,,,,OSS-CORE-BASELINE-001;OSS-EXECUTION-BASELINE-001;OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,sentencepiece,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,shioaji,,,,OSS-EXECUTION-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,stable-baselines3,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,statsmodels,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,torch,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,transformers,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,trl,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,uvicorn,,,,OSS-CORE-BASELINE-001;OSS-EXECUTION-BASELINE-001;OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,vectorbt,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
pypi_package_summary,wandb,,,,OSS-RESEARCH-BASELINE-001,rollup_of_all_declaration_rows,planned
